fips,year,n_plans,bid_mean_unweighted,w_sum,wx_sum,bid_mean_weighted
48075,2018,151,814.153178807947,337.0,281298.52,834.7137091988131
48077,2018,153,815.3871895424837,508.0,415898.96,818.6987401574803
48079,2018,154,812.7651948051948,128.0,101203.65,790.653515625
48081,2018,155,813.4498064516129,183.0,150698.93,823.4914207650273
48083,2018,153,812.8871895424837,452.0,362372.26999999996,801.7085619469026
48085,2018,300,748.5935333333333,33857.666666666664,23483160.606666666,693.5847303909503
48087,2018,148,814.7503378378378,62.0,54500.479999999996,879.04
48089,2018,163,806.3597546012271,1120.0,887326.39,792.2557053571429
48091,2018,213,762.5916431924882,9828.0,6565623.04,668.0528123728124
48093,2018,158,808.511835443038,824.0,662779.1799999999,804.3436650485436
48095,2018,149,815.0387248322148,157.0,131021.06,834.5290445859872
48097,2018,172,802.3474418604652,2081.0,1629921.74,783.239663623258
48099,2018,163,795.9314110429448,1656.0,1310843.1,791.5719202898551
48101,2018,148,814.7503378378378,106.5,88670.535,832.5871830985916
48103,2018,154,814.9114935064935,176.0,141682.88,805.0163636363636
48105,2018,150,814.9576,113.0,90887.0,804.3097345132743
48107,2018,156,811.9617307692307,414.0,314211.32,758.9645410628019
48109,2018,152,811.7535526315789,68.0,54829.850000000006,806.3213235294119
48111,2018,150,814.3152,173.25,136625.72,788.6044444444444
48113,2018,348,730.8816091954022,114951.0,77681900.97999999,675.7827333385528
48115,2018,152,812.6597368421053,585.0,459888.94000000006,786.1349401709402
48117,2018,157,811.4985987261147,676.0,517553.81999999995,765.6121597633136
48119,2018,160,809.7220625,278.0,215554.95,775.3775179856116
48121,2018,274,746.4098905109489,30044.0,21037804.39,700.2331377313274
48123,2018,157,810.4974522292994,995.0,812130.14,816.2111959798995
48125,2018,150,812.4664,109.0,87527.78,803.0071559633027
48127,2018,157,810.7371337579617,693.0,525459.89,758.2393795093795
48129,2018,154,813.162077922078,180.0,147779.66,820.9981111111111
48131,2018,155,811.8238709677419,847.0,658157.3,777.0452184179458
48133,2018,158,810.2784810126582,1214.0,976745.8300000001,804.5682289950577
48135,2018,168,800.3901785714285,5203.0,4048983.3499999996,778.2016817220833
48137,2018,153,811.3982352941176,107.0,84614.17,790.7866355140187
48139,2018,197,786.7429949238579,8927.0,6119134.39,685.463693290019
48141,2018,255,742.6147450980393,70249.0,42319303.809999995,602.4185940013381
48143,2018,160,810.661375,1678.0,1328661.71,791.8126996424314
48145,2018,161,809.4325465838509,679.0,533214.71,785.2941237113401
48147,2018,171,802.8453216374269,1836.0,1428890.87,778.2630010893247
48149,2018,168,800.3314285714285,1443.0,1163548.82,806.3401386001386
48151,2018,148,814.7503378378378,218.0,178268.22999999998,817.7441743119265
48153,2018,153,809.1753594771242,377.0,289529.39,767.9824668435014
48155,2018,148,814.7503378378378,27.0,23734.079999999998,879.04
48157,2018,273,750.2482051282052,36962.166666666664,24585816.71,665.1616754970173
48159,2018,160,807.9661874999999,670.0,521781.16000000003,778.7778507462687
48161,2018,164,806.3060365853659,1155.0,934556.75,809.1400432900433
48163,2018,159,809.237610062893,930.0,717625.09,771.63988172043
48165,2018,149,813.3079194630873,477.0,376745.24,789.8223060796646
48167,2018,236,755.5335169491526,19438.625,13405712.911249999,689.6430643242513
48169,2018,151,811.3145033112584,271.0,207818.46,766.8577859778597
48171,2018,166,805.2668072289157,1637.0,1334326.45,815.1047342700061
48173,2018,152,815.1086842105263,15.0,13185.599999999999,879.0399999999998
48175,2018,155,810.0921290322581,414.0,336204.07,812.0871256038647
48177,2018,159,806.826037735849,926.0,739835.43,798.9583477321814
48179,2018,153,811.339019607843,792.0,626857.81,791.4871338383839
48181,2018,179,796.0377653631285,7572.0,5770410.13,762.0721249339672
48183,2018,189,784.2883597883598,7514.0,5787021.42,770.1652142667022
48185,2018,167,801.7941317365269,1515.0,1196734.52,789.9237755775578
48187,2018,202,769.1420792079208,7925.75,5142652.39,648.8537223606598
48189,2018,157,806.5136942675159,1609.0,1214347.34,754.7217775015538
48191,2018,149,814.1117449664429,173.0,138589.75,801.0968208092486
48193,2018,154,809.2822077922078,480.0,391147.43,814.8904791666666
48195,2018,151,815.7411920529801,120.0,100309.19,835.9099166666667
48197,2018,150,813.0048666666667,191.0,160531.12,840.4770680628272
48199,2018,186,789.5810752688171,4533.3,2922210.506,644.6099984558709
48201,2018,421,719.7892399049882,240378.16666666666,154055621.76166666,640.8885794328243
48203,2018,174,794.5635057471263,4227.0,3281924.4,776.4193044712562
48205,2018,151,815.7411920529801,123.0,101937.86,828.7630894308943
48207,2018,152,810.4999342105264,316.0,258234.25,817.1969936708861
48209,2018,204,773.7986274509805,9465.333333333334,7071822.346666667,747.1287167206648
48211,2018,148,814.7503378378378,69.0,58606.76,849.3733333333333
48213,2018,183,789.3955191256831,7079.666666666666,5220998.096666667,737.4638302179952
48215,2018,243,756.5328395061729,46849.0,28470729.35,607.7126374095499
48217,2018,167,806.3433532934132,2482.272727272727,1937788.1109090908,780.6507679912105
48219,2018,152,810.7111184210526,1319.0,1017032.78,771.0635178165277
48221,2018,182,790.6307142857144,5013.333333333333,3819440.2066666665,761.8564242021276
48223,2018,165,803.8950303030302,1599.0,1272490.47,795.8039212007504
48225,2018,161,807.9991304347826,1524.0,1219426.45,800.1485892388451
48227,2018,156,805.356217948718,1206.0,964156.6799999999,799.4665671641791
48229,2018,156,803.5183333333333,281.27272727272725,194898.97454545455,692.918138332256
48231,2018,175,793.156,3937.0,3078519.49,781.9455143510288
48233,2018,153,808.8671241830066,765.0,606679.23,793.0447450980392
48235,2018,148,814.7503378378378,29.0,25492.16,879.04
48237,2018,158,812.9545569620253,355.33333333333337,286792.1433333333,807.1073452157597
48239,2018,154,813.6664285714286,698.6,555672.048,795.4080274835384
48241,2018,165,794.746,2642.0,1807275.09,684.0556737320212
48243,2018,150,813.5345333333333,148.3,124474.34400000001,839.3414969656103
48245,2018,229,754.8023144104804,18657.0,12039288.46,645.2960529559952
48247,2018,154,813.2375974025974,308.0,241536.26,784.2086363636364
48249,2018,169,799.4109467455622,3689.0,2469458.03,669.4112306858227
48251,2018,222,767.690045045045,13687.181818181818,9144290.191818181,668.0915263119441
48253,2018,157,812.1966242038217,885.0,707481.63,799.4142711864407
48255,2018,157,813.2557324840764,757.0,607537.4400000001,802.5593659180978
48257,2018,181,792.3775138121546,6385.0,4483488.66,702.1908629600626
48259,2018,194,776.6942783505154,2780.0,1921538.9300000002,691.2010539568346
48261,2018,149,813.4696644295302,0.0,0.0,
48263,2018,148,814.7503378378378,42.0,34893.59,830.7997619047618
48265,2018,173,795.1383236994219,3169.0,2521639.5,795.7208898706216
48267,2018,152,815.1086842105263,259.3333333333333,213215.34,822.1671208226221
48269,2018,148,814.7503378378378,0.0,0.0,
48271,2018,152,813.7328289473684,250.0,194098.39,776.3935600000001
48273,2018,175,798.3501714285715,2413.0,1484793.98,615.3311147948612
48275,2018,149,814.1117449664429,170.0,138895.73,817.033705882353
48277,2018,161,804.4204347826087,1935.0,1549941.33,801.0032713178294
48279,2018,156,812.0606410256411,776.0,592169.6900000001,763.1052706185568
48281,2018,164,804.2947560975609,968.0,782071.79,807.925402892562
48283,2018,156,811.5998717948718,409.44444444444446,316372.08444444445,772.6862306648575
48285,2018,154,814.528961038961,1017.0,830384.1,816.5035398230089
48287,2018,166,803.6747590361447,874.0,708444.47,810.5771967963386
48289,2018,158,806.0400000000001,1278.0,1031721.88,807.2941158059468
48291,2018,185,785.7970270270271,5826.285714285715,3825937.8242857144,656.6684182522557
48293,2018,163,804.5125153374233,1469.0,1188215.93,808.8604016337645
48295,2018,148,814.7503378378378,76.0,63737.26,838.6481578947369
48297,2018,154,811.5692207792208,675.0,536264.45,794.4658518518518
48299,2018,168,802.2060714285714,1529.0,1227182.23,802.6044669718771
48301,2018,150,814.5526666666666,0.0,0.0,
48303,2018,183,787.8275956284153,16756.0,12567821.129999999,750.0490051324898
48305,2018,153,812.0177124183007,285.0,219336.62,769.6021754385964
48307,2018,152,814.4792763157895,380.0,311086.57,818.6488684210526
48309,2018,187,789.728449197861,11349.0,8842424.81,779.1369116221694
48311,2018,154,815.7828571428571,32.0,26805.21,837.6628125
48313,2018,155,809.6176129032258,649.0,530244.44,817.017627118644
48315,2018,158,812.5425949367088,910.0,694618.59,763.3171318681318
48317,2018,156,811.7921794871795,121.0,96772.23000000001,799.7704958677687
48319,2018,152,814.8548684210526,245.0,207442.1,846.7024489795918
48321,2018,162,804.7884567901234,2121.0,1654594.37,780.1010702498821
48323,2018,163,800.0890797546012,3641.0,2719966.66,747.0383575940676
48325,2018,178,790.0457303370787,3573.3333333333335,2429378.09,679.8632714552239
48327,2018,150,812.8661999999999,112.0,92968.88,830.0792857142858
48329,2018,179,791.4312290502794,4334.0,3426400.96,790.5862851868943
48331,2018,158,809.2084177215189,1021.0,808054.11,791.4339960822723
48333,2018,153,814.3584967320262,257.0,214143.13999999998,833.2417898832684
48335,2018,148,814.7503378378378,391.0,318187.63,813.779104859335
48337,2018,160,803.4200625000001,967.0,767240.3400000001,793.423309203723
48339,2018,269,748.0423048327137,35134.6,23536835.928,669.9047641925623
48341,2018,155,811.1638709677419,416.0,331551.77999999997,796.9994711538461
48343,2018,155,810.0884516129032,1270.0,971195.4099999999,764.7207952755905
48345,2018,151,815.7411920529801,62.0,52431.73999999999,845.6732258064515
48347,2018,162,802.9697530864198,3097.0,2300173.32,742.710145301905
48349,2018,174,802.0218965517241,2810.0,2176912.4299999997,774.7019323843415
48351,2018,162,801.3028395061729,792.0,538031.39,679.3325631313131
48353,2018,151,814.7403973509934,774.0,619451.06,800.3243669250646
48355,2018,228,762.5453947368421,31297.0,18696217.12,597.3804875866697
48357,2018,150,813.8128666666667,159.0,127674.03,802.981320754717
48359,2018,153,815.3871895424837,59.0,50057.81,848.4374576271186
48361,2018,178,787.364606741573,6615.0,4218957.34,637.7864459561603
48363,2018,163,806.452208588957,1327.0,1039499.84,783.3457724189901
48365,2018,165,810.1349090909091,1576.0,1223794.1199999999,776.5191116751269
48367,2018,182,788.6154945054944,6668.0,4947984.25,742.0492276544691
48369,2018,153,810.0456862745099,198.6,161107.26799999998,811.2148439073513
48371,2018,152,814.2119736842105,570.0,455896.46,799.818350877193
48373,2018,228,773.4280263157895,5333.0,3662115.83,686.6896362272643
48375,2018,177,797.8223163841807,4515.0,3477031.09,770.106553709856
48377,2018,150,814.5526666666666,408.0,317348.01,777.81375
48379,2018,163,801.2612269938651,769.0,606230.42,788.3360468140443
48381,2018,176,797.1973863636363,5347.0,4279532.14,800.3613502898821
48383,2018,152,815.1086842105263,83.0,67712.02,815.8074698795181
48385,2018,156,811.010641025641,249.0,198304.78,796.4047389558233
48387,2018,157,813.9853503184713,789.8,613472.4639999999,776.7440668523676
48389,2018,156,809.9676923076923,410.0,327589.7,798.9992682926829
48391,2018,159,812.6398113207547,455.25,361353.425,793.7472267984624
48393,2018,148,814.7503378378378,21.0,18459.84,879.04
48395,2018,160,803.7121875,728.0,586607.6,805.7796703296704
48397,2018,200,786.7533999999999,4136.0,2920482.62,706.1128191489362
48399,2018,150,813.1541333333333,368.0,298376.79,810.8064945652173
48401,2018,168,800.1338095238095,3385.0,2578501.4499999997,761.7434121122599
48403,2018,158,806.4748101265823,743.0,588615.76,792.2150201884253
48405,2018,165,803.9234545454545,658.0,507775.32,771.6950151975684
48407,2018,176,795.5461931818182,2607.2,1795244.2,688.5717244553545
48409,2018,191,779.2323560209425,6796.0,4065036.9299999997,598.1514022954678
48411,2018,156,812.1338461538462,261.0,214274.29,820.9742911877395
48413,2018,148,814.7503378378378,107.0,87784.91,820.4197196261682
48415,2018,152,810.7744736842105,750.8571428571429,606243.4785714286,807.4018930745814
48417,2018,154,814.4484415584416,153.0,124497.5,813.7091503267974
48419,2018,165,805.9352121212121,1531.0,1166365.8699999999,761.8327041149574
48421,2018,151,815.7411920529801,45.0,37269.770000000004,828.2171111111112
48423,2018,205,776.3336097560976,13552.0,9949615.39,734.1805925324676
48425,2018,160,810.1034999999999,540.0,434124.36,803.934
48427,2018,156,802.8064102564102,3496.0,2444515.9499999997,699.2322511441647
48429,2018,153,809.0742483660131,463.4,373811.472,806.6712818299526
48431,2018,151,815.7411920529801,27.0,22410.010000000002,830.0003703703704
48433,2018,150,813.3049333333333,51.0,43506.97,853.077843137255
48435,2018,148,814.7503378378378,67.0,55766.06,832.3292537313432
48437,2018,156,812.5667307692308,257.0,206353.77,802.9329571984435
48439,2018,359,732.2071587743733,114223.57142857143,75838265.27142857,663.9458416764115
48441,2018,169,801.2183431952662,6542.0,5221771.53,798.1919183735861
48443,2018,151,813.9238410596026,33.0,27684.25,838.9166666666666
48445,2018,153,810.8367973856209,731.0,563760.07,771.2176060191517
48447,2018,151,815.7411920529801,49.0,41628.520000000004,849.5616326530613
48449,2018,162,805.4106172839506,1698.3333333333333,1299105.6066666667,764.9296997055937
48451,2018,169,796.5610059171597,5415.5,4402849.195,813.0088071276891
48453,2018,289,744.8432525951557,41533.0,30747947.77,740.3257113620494
48455,2018,168,802.2323214285714,1414.5,1112342.375,786.3855602686461
48457,2018,165,804.4430303030304,1467.0,1005856.0800000001,685.6551329243355
48459,2018,167,803.295868263473,2840.0,2140105.9099999997,753.5584190140844
48461,2018,152,815.1086842105263,143.0,114577.70999999999,801.2427272727272
48463,2018,155,810.357870967742,1726.0,1369505.57,793.4562977983778
48465,2018,156,806.5294230769231,2716.0,2071206.03,762.5942673048601
48467,2018,182,793.3783516483516,4057.75,3013563.04,742.6684837656337
48469,2018,163,805.5020858895705,5604.454545454546,4395778.390909091,784.3365228957484
48471,2018,176,794.075909090909,3912.0,3060473.84,782.3297137014315
48473,2018,178,789.4298314606742,2461.3333333333335,1694084.8433333333,688.2793242145178
48475,2018,153,814.5467320261438,463.0,365275.04000000004,788.9309719222463
48477,2018,164,804.3131097560976,1948.0,1561865.47,801.7789887063655
48479,2018,197,776.3442639593909,9401.0,6339417.04,674.334330390384
48481,2018,160,806.3331875,2164.0,1698904.23,785.0758918669131
48483,2018,149,814.1117449664429,154.0,128748.85999999999,836.0315584415583
48485,2018,167,799.9485628742515,4451.0,3580437.69,804.4119725904291
48487,2018,149,812.8004697986578,709.0,595940.51,840.5366854724965
48489,2018,167,790.617125748503,1640.2727272727273,981583.3763636365,598.4269323283269
48491,2018,257,750.8798832684826,20780.0,15469128.569999998,744.4238965351299
48493,2018,182,786.7673076923077,3228.0,2036928.57,631.0187639405204
48495,2018,150,814.5526666666666,237.625,186736.02125,785.8433298264072
48497,2018,179,793.6643575418996,3557.0,2617216.4299999997,735.7932049479898
48499,2018,169,802.9968047337278,4214.0,3192648.9499999997,757.629081632653
48501,2018,150,813.2176666666667,284.0,230064.99,810.0879929577465
48503,2018,155,807.9164516129032,587.0,475754.73,810.4850596252129
48505,2018,154,806.7412987012988,483.0,372745.95,771.7307453416149
48507,2018,160,810.3691249999999,770.0,584502.63,759.0943246753246
49001,2018,135,816.7776296296296,0.0,0.0,
49003,2018,152,800.921447368421,3156.0,2043889.7999999998,647.6203422053231
49005,2018,160,796.1085625,6394.0,4145065.4799999995,648.2742383484516
49007,2018,138,809.9905072463769,24.0,20570.16,857.09
49009,2018,137,813.8625547445255,38.0,23745.44,624.88
49011,2018,181,785.2696132596684,14344.777777777777,9208906.973333333,641.9693017203318
49013,2018,152,802.8235526315789,622.0,397488.76,639.0494533762057
49015,2018,137,812.3302189781023,0.0,0.0,
49017,2018,136,815.9600735294118,50.0,34371.5,687.43
49019,2018,135,815.7484444444444,0.0,0.0,
49021,2018,151,799.1377483443708,1493.0,1027179.02,687.9966644340254
49023,2018,137,815.5638686131387,12.0,10392.0,866.0
49025,2018,137,812.9423357664234,0.0,0.0,
49027,2018,136,814.0789705882353,14.0,12021.38,858.67
49029,2018,145,810.3318620689655,495.0,302778.77999999997,611.674303030303
49031,2018,134,816.4360447761194,0.0,0.0,
49033,2018,138,815.0307246376811,74.0,46590.98,629.6078378378379
49035,2018,238,767.6500840336134,60157.0,38429191.03,638.8149513772296
49037,2018,135,815.302,0.0,0.0,
49039,2018,141,809.7747517730497,490.0,340233.52999999997,694.3541428571428
49041,2018,139,810.483309352518,377.0,259161.11,687.43
49043,2018,150,806.6082,1646.0,1057566.38,642.5069137302551
49045,2018,159,798.5917610062893,2126.0,1373444.38,646.0227563499529
49047,2018,145,805.8245517241379,988.0,612994.72,620.4399999999999
49049,2018,191,782.5839790575917,22845.0,14530522.09,636.0482420660976
49051,2018,153,802.7176470588236,1511.25,957734.1174999999,633.7363887510338
49053,2018,180,784.3701111111111,9836.0,7300418.899999999,742.2142029280195
49055,2018,135,814.8822222222223,0.0,0.0,
49057,2018,172,796.2204069767442,12601.0,8014573.329999999,636.0267700976112
50001,2018,147,810.7553741496598,1133.0,837574.73,739.2539541041483
50003,2018,153,809.5242483660131,965.0,715129.96,741.0673160621761
50005,2018,144,813.480625,604.0,488302.20999999996,808.4473675496688
50007,2018,162,803.5491975308641,3302.0,2467512.97,747.2783070866143
50009,2018,140,815.441,121.0,97644.23000000001,806.9771074380166
50011,2018,145,810.3067586206896,880.0,712337.53,809.4744659090909
50013,2018,141,816.6315602836879,208.0,168552.69,810.3494711538461
50015,2018,146,811.84,401.0,296154.64,738.5402493765587
50017,2018,142,813.6164084507042,449.1818181818182,337647.4218181818,751.6943209876544
50019,2018,146,811.7822602739726,611.0,494681.39999999997,809.6258592471357
50021,2018,158,805.4014556962024,1720.0,1247630.9,725.3668023255814
50023,2018,157,806.6634394904459,1049.7272727272727,786637.4827272727,749.3731973672815
50025,2018,151,809.3352317880795,1165.0,855996.51,734.7609527896996
50027,2018,153,808.848431372549,1804.0,1358448.88,753.02044345898
51001,2018,153,804.8937908496732,1406.0,1113831.1199999999,792.1985206258889
51003,2018,165,793.622303030303,2173.5,1603976.13,737.9692339544513
51005,2018,153,802.9292156862745,476.0,360281.77999999997,756.8944957983192
51007,2018,159,796.3461635220125,676.0,504545.89,746.3696597633136
51009,2018,151,805.4473509933775,1351.0,1024354.1399999999,758.2192005921539
51011,2018,158,807.0315189873418,593.0,447722.82999999996,755.0132040472174
51013,2018,186,784.2163978494624,1536.0,1177846.75,766.8273111979166
51015,2018,161,798.0829192546585,2430.0,1909230.8099999998,785.6916913580246
51017,2018,150,808.7438666666667,57.0,45293.5,794.6228070175439
51019,2018,170,798.0707647058823,3296.0,2543636.33,771.7343234223301
51021,2018,154,803.6664935064935,405.0,290392.35000000003,717.0181481481483
51023,2018,165,799.4800606060605,1896.7,1324848.244,698.5017367005852
51025,2018,165,798.0541818181819,709.0,543078.3099999999,765.9778702397742
51027,2018,162,800.5625308641976,2910.0,2055480.4100000001,706.3506563573884
51029,2018,158,802.488670886076,531.0,408173.42000000004,768.6881732580039
51031,2018,154,804.7389610389611,2125.0,1596253.28,751.1780141176471
51033,2018,171,791.7070760233918,986.0,758972.71,769.7491987829615
51035,2018,157,804.8392993630573,1278.0,1004272.91,785.816048513302
51036,2018,157,798.9521656050956,376.0,289467.81,769.8611968085106
51037,2018,153,805.4035947712418,502.0,378259.1,753.5041832669323
51041,2018,222,768.8815765765765,14230.0,9662128.19,678.9970618411805
51043,2018,152,809.2594736842105,350.0,283499.27999999997,809.9979428571428
51045,2018,158,803.6689240506329,254.0,172213.96999999997,678.0077559055117
51047,2018,164,802.8832317073171,1410.0,1130019.53,801.4322907801419
51049,2018,162,793.6062962962963,417.0,313789.42,752.4926139088728
51051,2018,158,804.1932911392405,1985.0,1215114.0,612.1481108312342
51053,2018,162,792.4287037037037,1161.0,823848.04,709.6021016365203
51057,2018,154,808.0947402597402,524.4,400350.08,763.4440884820748
51059,2018,276,748.6639130434783,12511.0,9814758.78,784.4903508912157
51061,2018,160,802.2916875,1268.0,1001551.08,789.8667823343849
51063,2018,158,804.0756962025317,739.0,511529.52999999997,692.1915155615696
51065,2018,154,799.2468181818182,670.0,514493.9799999999,767.901462686567
51067,2018,174,794.6068965517242,3885.1428571428573,2674651.9057142856,688.430774378585
51069,2018,158,802.1877215189874,1915.0,1495201.2,780.7839164490862
51071,2018,156,805.0497435897436,963.0,748113.94,776.8576739356178
51073,2018,162,796.323086419753,1359.0,1047150.9800000001,770.5305224429728
51075,2018,169,786.7237278106509,1126.0,826927.72,734.3940674955595
51077,2018,168,797.8292857142858,795.0,524231.35,659.4105031446541
51079,2018,149,805.2304026845637,423.0,319969.02999999997,756.4279669030732
51081,2018,161,800.9214285714286,663.0,518839.63,782.563544494721
51083,2018,162,800.944012345679,1506.0,1145169.91,760.4049867197874
51085,2018,186,781.9143010752688,4973.0,3530737.51,709.9814015684697
51087,2018,224,762.8008035714286,14901.0,10003767.16,671.3487121669687
51089,2018,162,800.0205555555556,3998.0,2840662.8499999996,710.5209729864931
51091,2018,149,808.849932885906,45.0,35550.94,790.020888888889
51093,2018,169,798.6739053254439,1661.0,1220002.43,734.4987537627935
51095,2018,180,784.4676666666667,2594.0,1981554.08,763.8990285273709
51097,2018,158,800.4939240506329,248.0,186484.8,751.9548387096773
51099,2018,153,805.9097385620915,353.0,280351.46,794.1967705382436
51101,2018,167,792.954131736527,459.0,355177.64999999997,773.8075163398692
51103,2018,156,801.9749358974359,525.0,414448.06,789.4248761904762
51105,2018,158,801.2672151898735,2611.0,1540579.1099999999,590.034128686327
51107,2018,222,773.83,3547.0,2769542.6199999996,780.8126924161262
51109,2018,171,785.9587719298246,1424.0,1048456.5599999999,736.2756741573033
51111,2018,154,801.5561038961039,390.0,290357.06,744.505282051282
51113,2018,151,806.4381456953643,391.0,300394.14,768.2714578005116
51115,2018,158,804.3599367088607,419.0,319636.95999999996,762.8567064439139
51117,2018,163,800.010245398773,1714.5,1326307.74,773.5828171478565
51119,2018,161,801.7950310559006,491.0,375760.68,765.296700610998
51121,2018,170,793.1544705882353,2467.0,1708585.2399999998,692.5761005269558
51125,2018,156,804.9860256410257,589.0,444113.31,754.0124108658744
51127,2018,168,792.5242857142856,748.0,587170.57,784.9873930481283
51131,2018,154,803.9487662337663,589.0,461185.76,782.9978947368421
51133,2018,152,806.9713157894737,595.0,478261.67,803.8011260504202
51135,2018,155,800.7347741935483,549.0,411600.12,749.7269945355191
51137,2018,170,788.5157647058824,1068.0,831286.65,778.3582865168539
51139,2018,147,809.6523809523809,840.0,652659.85,776.9760119047619
51141,2018,161,802.4619254658385,1183.0,926352.0900000001,783.0533305156383
51143,2018,172,799.7803488372093,3914.0,3025532.19,773.0026034747061
51145,2018,166,788.9994578313253,1146.0,822713.15,717.8997818499128
51147,2018,153,803.1540522875817,696.0,532215.67,764.6776867816093
51149,2018,168,787.9475595238096,744.6071428571429,564273.1878571429,757.8132888867572
51153,2018,220,774.1343636363637,4775.0,3676392.4299999997,769.9251162303665
51155,2018,159,805.7128301886793,1793.0,1311933.5,731.6974344673731
51157,2018,151,808.4154966887418,163.0,130232.79,798.9741717791411
51159,2018,158,801.3056329113923,341.0,270223.23,792.4434897360703
51161,2018,173,790.4725433526012,5265.0,3713741.79,705.3640626780627
51163,2018,158,801.7729746835444,830.0,626213.7899999999,754.4744457831324
51165,2018,159,799.9996226415094,2420.0,1906276.99,787.7177644628099
51167,2018,163,798.9680368098159,2951.4545454545455,1970264.5445454544,667.5571363888375
51169,2018,156,802.1654487179487,3402.0,2174078.57,639.0589564961787
51171,2018,149,807.5025503355705,1287.0,991925.4399999998,770.7268376068374
51173,2018,162,800.1314814814815,2306.0,1469090.96,637.0732697311362
51175,2018,159,804.5474213836477,624.0,481083.20999999996,770.9666826923076
51177,2018,195,776.6421025641025,2478.0,1958359.3399999999,790.2983615819209
51179,2018,192,779.5124999999999,1670.0,1329343.89,796.0143053892215
51181,2018,153,805.7000653594771,278.0,215778.12,776.1802877697842
51183,2018,161,798.4170186335404,479.0,364167.79,760.2667849686848
51185,2018,169,794.3978106508877,3667.0,2677295.45,730.1051131715299
51187,2018,149,807.7829530201343,783.0,619275.6699999999,790.9012388250318
51191,2018,168,794.5735714285713,5344.0,3394369.86,635.174000748503
51193,2018,154,804.0858441558441,574.0,458091.0,798.067944250871
51195,2018,164,799.3587195121951,4053.0,2499821.42,616.7829805082655
51197,2018,168,797.3245238095237,1804.0,1199031.65,664.6516906873613
51199,2018,170,793.7760588235294,1498.0,1106580.69,738.7054005340453
51510,2018,188,785.7493617021277,1523.6,1170923.42,768.5241664478866
51515,2018,4,713.655,0.0,0.0,
51520,2018,166,796.6817469879519,1951.0,1244805.99,638.0348487954894
51530,2018,149,806.3140268456375,223.0,164023.44,735.5311210762331
51540,2018,155,793.2432258064516,584.0,418539.86,716.6778424657534
51550,2018,202,774.8843564356437,7797.0,5268053.46,675.6513351288958
51570,2018,163,788.6745398773006,603.0,412477.82,684.0428192371476
51580,2018,151,806.5235099337749,156.0,118561.24999999999,760.0080128205127
51590,2018,163,798.5142944785276,2572.0,1959498.3299999998,761.8578265940902
51595,2018,151,808.1066887417219,201.0,152554.44,758.9773134328358
51600,2018,155,801.0638064516129,341.5,275865.89,807.8064128843339
51610,2018,163,796.6036196319019,72.33333333333334,57820.38333333333,799.3601382488478
51620,2018,151,804.333642384106,312.0,235005.59,753.2230448717949
51630,2018,162,798.2656172839506,420.0,326828.57,778.163261904762
51640,2018,147,808.5990476190476,121.0,93017.93000000001,768.743223140496
51650,2018,188,784.9277659574469,6293.0,4157673.67,660.6822930239949
51660,2018,148,808.1926351351351,582.0,457178.49,785.5300515463917
51670,2018,168,783.2226785714286,970.0,637785.26,657.5105773195876
51678,2018,147,808.1022448979592,89.0,65767.94,738.9656179775282
51680,2018,158,801.3457594936709,2392.0,1800773.8499999999,752.831877090301
51683,2018,163,803.141963190184,473.22222222222223,366576.3544444444,774.6389269781638
51685,2018,155,807.0212258064515,120.25,91072.86499999999,757.3627027027027
51690,2018,150,805.277,919.0,646833.58,703.845027203482
51700,2018,203,767.3698522167487,7198.0,4732062.17,657.4134717977216
51710,2018,201,776.0730348258706,8373.0,5354963.9399999995,639.551408097456
51720,2018,154,803.5424675324675,340.0,206062.75,606.0669117647059
51730,2018,168,784.6922023809524,1776.0,1162466.58,654.5419932432433
51735,2018,159,801.7654716981133,253.0,190733.96,753.8891699604743
51740,2018,177,791.1883050847457,4591.0,2930553.08,638.3256545414943
51750,2018,159,804.4105660377359,317.0,220087.44999999998,694.2821766561514
51760,2018,218,765.7084403669725,11129.0,7097098.45,637.7121439482434
51770,2018,181,787.002817679558,5722.0,3932256.42,687.2171303739951
51775,2018,165,796.1129696969698,1157.0,806840.95,697.3560501296456
51790,2018,152,803.1528289473684,739.0,578200.19,782.4089174560215
51800,2018,177,785.83,3343.0,2324381.13,695.2979748728686
51810,2018,240,755.4617083333334,12726.0,8343390.25,655.6176528367123
51820,2018,152,806.59875,638.0,495198.68,776.1734796238244
51830,2018,163,795.6567484662577,308.0,230659.84,748.8955844155844
51840,2018,154,802.4171428571428,564.0,438154.92,776.8704255319149
53001,2018,140,814.6079285714286,289.0,204688.83,708.265847750865
53003,2018,147,813.0305442176871,885.0,741247.19,837.5674463276836
53005,2018,167,803.4123952095808,413.3333333333333,352949.87,853.9109758064517
53007,2018,152,809.1120394736841,3886.7,2640957.06,679.4856973782387
53009,2018,149,813.65677852349,476.0,408123.59,857.4025
53011,2018,265,775.8227924528302,49683.0,36075203.32,726.1075885111608
53013,2018,139,818.6775539568345,32.0,27967.04,873.97
53015,2018,182,799.8917032967033,12936.0,9224358.39,713.0765607606679
53017,2018,148,810.9730405405405,1678.0,1143602.52,681.5271275327772
53019,2018,137,815.9477372262774,12.0,10304.039999999999,858.67
53021,2018,144,813.6521527777778,382.0,275442.4,721.0534031413613
53023,2018,137,817.2275182481752,0.0,0.0,
53025,2018,152,809.4095394736842,2294.0,1552413.26,676.7276634699216
