contract_id,plan_id,rebate_pmpm,ab_pmpm_payment,risk_score,year,source_file,source_sheet
H5434,002,10.4,840.62,0.968,2014,2014PartCPlan Level.xlsx,result.srx
H5434,801,34.17,771.53,0.911,2014,2014PartCPlan Level.xlsx,result.srx
H5434,802,35.9,764.11,0.982,2014,2014PartCPlan Level.xlsx,result.srx
H5435,001,20.78,753.63,0.969,2014,2014PartCPlan Level.xlsx,result.srx
H5435,014,13.85,772.29,0.893,2014,2014PartCPlan Level.xlsx,result.srx
H5435,024,39.09,719.31,0.868,2014,2014PartCPlan Level.xlsx,result.srx
H5439,001,22.9,809.97,0.977,2014,2014PartCPlan Level.xlsx,result.srx
H5439,002,76.21,729.07,0.885,2014,2014PartCPlan Level.xlsx,result.srx
H5439,005,99.88,733.81,0.683,2014,2014PartCPlan Level.xlsx,result.srx
H5439,006,83.43,720.05,0.869,2014,2014PartCPlan Level.xlsx,result.srx
H5439,007,63.63,736.75,0.849,2014,2014PartCPlan Level.xlsx,result.srx
H5439,008,83.23,774.19,0.895,2014,2014PartCPlan Level.xlsx,result.srx
H5439,009,80.45,714.7,0.687,2014,2014PartCPlan Level.xlsx,result.srx
H5471,001,282.8,937.08,1.369,2014,2014PartCPlan Level.xlsx,result.srx
H5471,002,389.09,724.89,1.267,2014,2014PartCPlan Level.xlsx,result.srx
H5471,003,334.91,680.01,0.833,2014,2014PartCPlan Level.xlsx,result.srx
H5471,004,284.74,691.41,0.792,2014,2014PartCPlan Level.xlsx,result.srx
H5471,005,200.58,540.62,1.161,2014,2014PartCPlan Level.xlsx,result.srx
H5471,007,153.26,639.31,1.347,2014,2014PartCPlan Level.xlsx,result.srx
H5471,008,162.25,1152.38,2.579,2014,2014PartCPlan Level.xlsx,result.srx
H5471,009,299.71,1063.45,2.103,2014,2014PartCPlan Level.xlsx,result.srx
H5471,012,603.07,741.73,1.353,2014,2014PartCPlan Level.xlsx,result.srx
H5471,013,215.04,698.56,1.29,2014,2014PartCPlan Level.xlsx,result.srx
H5471,014,277.94,549.9,1.105,2014,2014PartCPlan Level.xlsx,result.srx
H5471,015,281.03,545.83,0.865,2014,2014PartCPlan Level.xlsx,result.srx
H5471,016,294.29,526.63,0.799,2014,2014PartCPlan Level.xlsx,result.srx
H5471,019,437.6,578.8,1.347,2014,2014PartCPlan Level.xlsx,result.srx
H5471,020,358.31,528.27,1.727,2014,2014PartCPlan Level.xlsx,result.srx
H5471,021,205.93,514.75,1.278,2014,2014PartCPlan Level.xlsx,result.srx
H5471,022,212.01,504.21,1.027,2014,2014PartCPlan Level.xlsx,result.srx
H5471,024,214.92,541.95,0.929,2014,2014PartCPlan Level.xlsx,result.srx
H5471,025,525.08,701.7,1.902,2014,2014PartCPlan Level.xlsx,result.srx
H5471,027,164.47,722.39,1.005,2014,2014PartCPlan Level.xlsx,result.srx
H5471,028,228.98,595.32,0.736,2014,2014PartCPlan Level.xlsx,result.srx
H5471,039,122.35,716.19,1.274,2014,2014PartCPlan Level.xlsx,result.srx
H5471,042,334.94,551.33,1.295,2014,2014PartCPlan Level.xlsx,result.srx
H5471,043,196.39,551.62,0.883,2014,2014PartCPlan Level.xlsx,result.srx
H5471,045,174.49,536.07,0.906,2014,2014PartCPlan Level.xlsx,result.srx
H5475,001,62.21,712.01,1.134,2014,2014PartCPlan Level.xlsx,result.srx
H5475,002,105.13,618.89,0.914,2014,2014PartCPlan Level.xlsx,result.srx
H5507,001,63.85,747.22,0.953,2014,2014PartCPlan Level.xlsx,result.srx
H5508,001,22.98,769.7,1.027,2014,2014PartCPlan Level.xlsx,result.srx
H5508,002,40.51,710.89,0.744,2014,2014PartCPlan Level.xlsx,result.srx
H5508,005,55.49,671.64,0.789,2014,2014PartCPlan Level.xlsx,result.srx
H5508,006,43.39,713.01,0.847,2014,2014PartCPlan Level.xlsx,result.srx
H5509,001,60.7,750.11,0.88,2014,2014PartCPlan Level.xlsx,result.srx
H5509,003,49.26,735.9,0.908,2014,2014PartCPlan Level.xlsx,result.srx
H5509,010,44.2,705.39,0.939,2014,2014PartCPlan Level.xlsx,result.srx
H5509,011,44.15,744.05,0.879,2014,2014PartCPlan Level.xlsx,result.srx
H5509,012,35.23,722.34,0.983,2014,2014PartCPlan Level.xlsx,result.srx
H5509,016,77.22,707.91,0.831,2014,2014PartCPlan Level.xlsx,result.srx
H5509,017,65.47,733.23,0.97,2014,2014PartCPlan Level.xlsx,result.srx
H5509,018,65.32,750.91,0.908,2014,2014PartCPlan Level.xlsx,result.srx
H5509,019,54.8,693.74,0.92,2014,2014PartCPlan Level.xlsx,result.srx
H5509,801,35.86,771.13,0.79,2014,2014PartCPlan Level.xlsx,result.srx
H5509,802,60.74,724.07,0.922,2014,2014PartCPlan Level.xlsx,result.srx
H5509,803,10.05,846.77,0.895,2014,2014PartCPlan Level.xlsx,result.srx
H5516,001,62.39,731.1,1.036,2014,2014PartCPlan Level.xlsx,result.srx
H5520,001,32.36,811.03,0.916,2014,2014PartCPlan Level.xlsx,result.srx
H5520,002,32.66,811.41,0.959,2014,2014PartCPlan Level.xlsx,result.srx
H5520,003,22.91,712.49,0.925,2014,2014PartCPlan Level.xlsx,result.srx
H5520,004,17.88,720.32,0.994,2014,2014PartCPlan Level.xlsx,result.srx
H5520,006,67.52,627.21,0.813,2014,2014PartCPlan Level.xlsx,result.srx
H5520,009,9.09,847.6,1.038,2014,2014PartCPlan Level.xlsx,result.srx
H5520,012,81.65,707.39,0.813,2014,2014PartCPlan Level.xlsx,result.srx
H5521,012,0.0,823.6,1.148,2014,2014PartCPlan Level.xlsx,result.srx
H5521,013,0.0,821.16,0.871,2014,2014PartCPlan Level.xlsx,result.srx
H5521,015,10.69,888.68,0.864,2014,2014PartCPlan Level.xlsx,result.srx
H5521,016,0.0,890.47,0.961,2014,2014PartCPlan Level.xlsx,result.srx
H5521,020,0.0,832.48,0.962,2014,2014PartCPlan Level.xlsx,result.srx
H5521,022,5.75,914.0,0.894,2014,2014PartCPlan Level.xlsx,result.srx
H5521,027,17.49,800.93,0.801,2014,2014PartCPlan Level.xlsx,result.srx
H5521,028,0.0,836.92,0.833,2014,2014PartCPlan Level.xlsx,result.srx
H5521,033,54.32,776.29,0.896,2014,2014PartCPlan Level.xlsx,result.srx
H5521,037,21.65,811.26,0.902,2014,2014PartCPlan Level.xlsx,result.srx
H5521,038,0.0,876.9,1.091,2014,2014PartCPlan Level.xlsx,result.srx
H5521,040,28.83,890.63,0.907,2014,2014PartCPlan Level.xlsx,result.srx
H5521,801,4.39,829.33,0.981,2014,2014PartCPlan Level.xlsx,result.srx
H5521,802,5.02,832.08,0.948,2014,2014PartCPlan Level.xlsx,result.srx
H5521,805,0.0,422.53,0.822,2014,2014PartCPlan Level.xlsx,result.srx
H5521,806,0.51,428.95,0.79,2014,2014PartCPlan Level.xlsx,result.srx
H5522,001,29.35,797.19,0.974,2014,2014PartCPlan Level.xlsx,result.srx
H5522,002,53.01,765.11,1.038,2014,2014PartCPlan Level.xlsx,result.srx
H5522,004,56.48,743.32,0.883,2014,2014PartCPlan Level.xlsx,result.srx
H5522,005,48.66,769.1,0.949,2014,2014PartCPlan Level.xlsx,result.srx
H5522,008,51.17,757.04,0.949,2014,2014PartCPlan Level.xlsx,result.srx
H5522,009,46.69,772.18,0.911,2014,2014PartCPlan Level.xlsx,result.srx
H5522,013,35.49,782.95,0.969,2014,2014PartCPlan Level.xlsx,result.srx
H5522,014,67.64,833.21,0.997,2014,2014PartCPlan Level.xlsx,result.srx
H5522,015,31.81,809.19,0.909,2014,2014PartCPlan Level.xlsx,result.srx
H5522,803,81.84,726.89,1.026,2014,2014PartCPlan Level.xlsx,result.srx
H5525,004,0.9,830.36,1.025,2014,2014PartCPlan Level.xlsx,result.srx
H5525,005,1.48,917.39,0.908,2014,2014PartCPlan Level.xlsx,result.srx
H5525,006,25.24,803.82,0.931,2014,2014PartCPlan Level.xlsx,result.srx
H5525,007,25.58,766.24,0.928,2014,2014PartCPlan Level.xlsx,result.srx
H5526,004,13.51,785.53,1.0,2014,2014PartCPlan Level.xlsx,result.srx
H5526,014,9.6,802.23,1.022,2014,2014PartCPlan Level.xlsx,result.srx
H5526,806,0.0,805.24,0.806,2014,2014PartCPlan Level.xlsx,result.srx
H5526,808,0.0,809.46,0.898,2014,2014PartCPlan Level.xlsx,result.srx
H5528,001,40.16,892.43,0.863,2014,2014PartCPlan Level.xlsx,result.srx
H5528,002,79.65,814.19,0.917,2014,2014PartCPlan Level.xlsx,result.srx
H5528,003,60.4,866.26,1.12,2014,2014PartCPlan Level.xlsx,result.srx
H5528,004,2.15,871.79,0.952,2014,2014PartCPlan Level.xlsx,result.srx
H5528,005,23.0,836.71,0.93,2014,2014PartCPlan Level.xlsx,result.srx
H5528,008,5.09,873.5,1.143,2014,2014PartCPlan Level.xlsx,result.srx
H5528,009,0.0,852.82,0.903,2014,2014PartCPlan Level.xlsx,result.srx
H5528,010,0.0,852.5,0.977,2014,2014PartCPlan Level.xlsx,result.srx
H5528,011,0.0,852.65,1.116,2014,2014PartCPlan Level.xlsx,result.srx
H5528,018,28.44,911.02,1.318,2014,2014PartCPlan Level.xlsx,result.srx
H5528,807,47.78,837.39,1.071,2014,2014PartCPlan Level.xlsx,result.srx
H5529,001,15.76,803.13,0.883,2014,2014PartCPlan Level.xlsx,result.srx
H5529,004,17.69,797.29,0.926,2014,2014PartCPlan Level.xlsx,result.srx
H5529,804,0.0,822.91,0.96,2014,2014PartCPlan Level.xlsx,result.srx
H5529,805,0.0,821.85,0.973,2014,2014PartCPlan Level.xlsx,result.srx
H5530,001,0.0,806.07,0.891,2014,2014PartCPlan Level.xlsx,result.srx
H5530,804,0.0,800.06,0.89,2014,2014PartCPlan Level.xlsx,result.srx
H5532,001,52.95,727.07,0.893,2014,2014PartCPlan Level.xlsx,result.srx
H5533,003,32.01,781.21,0.83,2014,2014PartCPlan Level.xlsx,result.srx
H5533,005,14.16,819.79,0.876,2014,2014PartCPlan Level.xlsx,result.srx
H5533,802,0.0,847.11,0.887,2014,2014PartCPlan Level.xlsx,result.srx
H5549,002,98.39,871.38,1.397,2014,2014PartCPlan Level.xlsx,result.srx
H5549,003,75.42,930.65,2.073,2014,2014PartCPlan Level.xlsx,result.srx
H5549,004,121.22,762.31,0.988,2014,2014PartCPlan Level.xlsx,result.srx
H5549,006,96.42,857.59,1.028,2014,2014PartCPlan Level.xlsx,result.srx
H5549,008,26.27,950.87,1.096,2014,2014PartCPlan Level.xlsx,result.srx
H5576,006,19.14,942.39,1.006,2014,2014PartCPlan Level.xlsx,result.srx
H5576,007,60.88,831.62,0.846,2014,2014PartCPlan Level.xlsx,result.srx
H5576,008,29.37,919.02,1.201,2014,2014PartCPlan Level.xlsx,result.srx
H5576,009,23.37,922.65,0.953,2014,2014PartCPlan Level.xlsx,result.srx
H5576,012,85.98,783.82,0.791,2014,2014PartCPlan Level.xlsx,result.srx
H5576,801,51.69,851.6,0.939,2014,2014PartCPlan Level.xlsx,result.srx
H5577,002,59.27,478.02,1.647,2014,2014PartCPlan Level.xlsx,result.srx
H5577,005,117.04,314.41,0.986,2014,2014PartCPlan Level.xlsx,result.srx
H5577,008,126.36,328.19,1.076,2014,2014PartCPlan Level.xlsx,result.srx
H5577,009,74.71,450.72,1.337,2014,2014PartCPlan Level.xlsx,result.srx
H5577,010,67.39,462.46,1.416,2014,2014PartCPlan Level.xlsx,result.srx
H5580,001,56.47,739.99,1.195,2014,2014PartCPlan Level.xlsx,result.srx
H5580,004,61.06,787.1,2.56,2014,2014PartCPlan Level.xlsx,result.srx
H5580,005,46.13,728.55,0.858,2014,2014PartCPlan Level.xlsx,result.srx
H5587,002,36.93,737.54,1.13,2014,2014PartCPlan Level.xlsx,result.srx
H5590,002,45.61,792.89,2.42,2014,2014PartCPlan Level.xlsx,result.srx
H5591,001,73.88,677.5,0.738,2014,2014PartCPlan Level.xlsx,result.srx
H5591,003,54.58,694.53,0.672,2014,2014PartCPlan Level.xlsx,result.srx
H5591,004,118.87,592.87,0.748,2014,2014PartCPlan Level.xlsx,result.srx
H5591,005,89.57,690.99,0.753,2014,2014PartCPlan Level.xlsx,result.srx
H5594,001,166.39,554.75,0.828,2014,2014PartCPlan Level.xlsx,result.srx
H5594,002,195.1,638.62,1.308,2014,2014PartCPlan Level.xlsx,result.srx
H5594,016,150.62,703.72,1.603,2014,2014PartCPlan Level.xlsx,result.srx
H5594,017,28.97,825.45,1.333,2014,2014PartCPlan Level.xlsx,result.srx
H5594,018,128.06,588.2,0.676,2014,2014PartCPlan Level.xlsx,result.srx
H5594,019,175.35,636.79,0.754,2014,2014PartCPlan Level.xlsx,result.srx
H5594,022,105.95,641.33,0.72,2014,2014PartCPlan Level.xlsx,result.srx
H5594,026,118.34,577.46,0.666,2014,2014PartCPlan Level.xlsx,result.srx
H5594,027,174.5,658.65,0.829,2014,2014PartCPlan Level.xlsx,result.srx
H5594,028,274.61,561.99,1.467,2014,2014PartCPlan Level.xlsx,result.srx
H5594,029,300.23,581.12,1.694,2014,2014PartCPlan Level.xlsx,result.srx
H5594,030,247.01,568.27,1.361,2014,2014PartCPlan Level.xlsx,result.srx
H5594,031,264.88,578.54,1.511,2014,2014PartCPlan Level.xlsx,result.srx
H5594,032,185.52,568.23,0.882,2014,2014PartCPlan Level.xlsx,result.srx
H5594,033,180.14,671.01,0.8,2014,2014PartCPlan Level.xlsx,result.srx
H5608,001,43.1,768.08,1.22,2014,2014PartCPlan Level.xlsx,result.srx
H5608,002,58.9,726.72,1.101,2014,2014PartCPlan Level.xlsx,result.srx
H5609,001,121.73,674.89,1.032,2014,2014PartCPlan Level.xlsx,result.srx
H5609,004,73.43,704.15,0.918,2014,2014PartCPlan Level.xlsx,result.srx
H5609,005,76.47,769.3,0.78,2014,2014PartCPlan Level.xlsx,result.srx
H5609,801,53.72,763.9,0.87,2014,2014PartCPlan Level.xlsx,result.srx
H5619,001,53.46,711.7,0.966,2014,2014PartCPlan Level.xlsx,result.srx
H5619,003,13.61,778.66,1.367,2014,2014PartCPlan Level.xlsx,result.srx
H5619,007,15.14,768.76,0.889,2014,2014PartCPlan Level.xlsx,result.srx
H5619,009,14.04,775.08,1.202,2014,2014PartCPlan Level.xlsx,result.srx
H5628,001,71.24,695.1,1.139,2014,2014PartCPlan Level.xlsx,result.srx
H5628,006,56.06,729.24,1.254,2014,2014PartCPlan Level.xlsx,result.srx
H5640,001,52.53,782.72,1.075,2014,2014PartCPlan Level.xlsx,result.srx
H5649,001,161.31,531.99,0.813,2014,2014PartCPlan Level.xlsx,result.srx
H5649,002,162.55,645.62,1.194,2014,2014PartCPlan Level.xlsx,result.srx
H5649,004,200.88,552.62,1.072,2014,2014PartCPlan Level.xlsx,result.srx
H5652,001,14.94,899.59,1.172,2014,2014PartCPlan Level.xlsx,result.srx
H5652,002,27.83,894.12,1.344,2014,2014PartCPlan Level.xlsx,result.srx
H5652,003,240.85,731.44,1.798,2014,2014PartCPlan Level.xlsx,result.srx
H5652,004,75.94,848.2,1.763,2014,2014PartCPlan Level.xlsx,result.srx
H5652,006,46.41,860.76,0.895,2014,2014PartCPlan Level.xlsx,result.srx
H5656,001,140.38,714.67,1.012,2014,2014PartCPlan Level.xlsx,result.srx
H5656,003,90.05,755.94,0.742,2014,2014PartCPlan Level.xlsx,result.srx
H5656,017,146.02,695.09,0.934,2014,2014PartCPlan Level.xlsx,result.srx
H5685,001,94.89,673.47,1.15,2014,2014PartCPlan Level.xlsx,result.srx
H5696,002,202.55,528.14,1.134,2014,2014PartCPlan Level.xlsx,result.srx
H5696,004,173.37,508.48,0.954,2014,2014PartCPlan Level.xlsx,result.srx
H5696,021,168.05,648.05,1.341,2014,2014PartCPlan Level.xlsx,result.srx
H5696,024,163.9,502.48,0.815,2014,2014PartCPlan Level.xlsx,result.srx
H5696,028,206.96,478.24,0.871,2014,2014PartCPlan Level.xlsx,result.srx
H5696,030,195.12,479.64,0.955,2014,2014PartCPlan Level.xlsx,result.srx
H5696,033,169.15,587.09,1.18,2014,2014PartCPlan Level.xlsx,result.srx
H5696,034,163.23,457.61,0.773,2014,2014PartCPlan Level.xlsx,result.srx
H5696,035,176.25,592.77,1.275,2014,2014PartCPlan Level.xlsx,result.srx
H5696,037,172.02,617.13,1.28,2014,2014PartCPlan Level.xlsx,result.srx
H5696,038,162.19,453.17,0.837,2014,2014PartCPlan Level.xlsx,result.srx
H5696,039,179.06,590.46,1.257,2014,2014PartCPlan Level.xlsx,result.srx
H5696,040,167.18,483.1,0.831,2014,2014PartCPlan Level.xlsx,result.srx
H5696,041,195.75,605.19,1.251,2014,2014PartCPlan Level.xlsx,result.srx
H5696,043,211.18,566.57,1.367,2014,2014PartCPlan Level.xlsx,result.srx
H5696,046,281.77,748.85,0.881,2014,2014PartCPlan Level.xlsx,result.srx
H5698,028,79.13,651.54,0.958,2014,2014PartCPlan Level.xlsx,result.srx
H5698,035,70.6,598.42,0.707,2014,2014PartCPlan Level.xlsx,result.srx
H5698,062,86.11,597.78,1.085,2014,2014PartCPlan Level.xlsx,result.srx
H5698,063,59.91,636.45,0.979,2014,2014PartCPlan Level.xlsx,result.srx
H5698,128,56.57,679.8,1.227,2014,2014PartCPlan Level.xlsx,result.srx
H5698,134,69.84,706.43,1.181,2014,2014PartCPlan Level.xlsx,result.srx
H5698,140,47.43,710.63,1.322,2014,2014PartCPlan Level.xlsx,result.srx
H5698,158,53.86,713.45,1.187,2014,2014PartCPlan Level.xlsx,result.srx
H5698,159,96.12,588.12,0.965,2014,2014PartCPlan Level.xlsx,result.srx
H5703,001,30.89,738.79,0.944,2014,2014PartCPlan Level.xlsx,result.srx
H5732,001,86.89,404.21,1.083,2014,2014PartCPlan Level.xlsx,result.srx
H5746,006,102.65,616.43,1.184,2014,2014PartCPlan Level.xlsx,result.srx
H5746,012,82.31,617.02,0.962,2014,2014PartCPlan Level.xlsx,result.srx
H5749,001,81.2,712.66,0.861,2014,2014PartCPlan Level.xlsx,result.srx
H5750,004,14.75,767.69,1.23,2014,2014PartCPlan Level.xlsx,result.srx
H5774,003,83.61,386.8,1.199,2014,2014PartCPlan Level.xlsx,result.srx
H5774,005,107.88,367.76,1.214,2014,2014PartCPlan Level.xlsx,result.srx
H5774,008,138.2,405.62,1.786,2014,2014PartCPlan Level.xlsx,result.srx
H5774,009,142.61,383.21,1.507,2014,2014PartCPlan Level.xlsx,result.srx
H5774,014,82.11,406.05,1.336,2014,2014PartCPlan Level.xlsx,result.srx
H5774,019,43.7,501.59,1.775,2014,2014PartCPlan Level.xlsx,result.srx
H5774,806,87.93,414.49,1.331,2014,2014PartCPlan Level.xlsx,result.srx
H5779,001,51.87,732.17,1.078,2014,2014PartCPlan Level.xlsx,result.srx
H5779,002,92.24,612.7,0.901,2014,2014PartCPlan Level.xlsx,result.srx
H5782,001,43.35,854.98,1.117,2014,2014PartCPlan Level.xlsx,result.srx
H5786,001,49.34,725.72,1.172,2014,2014PartCPlan Level.xlsx,result.srx
H5786,002,95.46,594.96,0.905,2014,2014PartCPlan Level.xlsx,result.srx
H5793,001,66.78,714.62,0.92,2014,2014PartCPlan Level.xlsx,result.srx
H5793,008,12.11,815.14,1.15,2014,2014PartCPlan Level.xlsx,result.srx
H5793,802,77.81,706.2,0.733,2014,2014PartCPlan Level.xlsx,result.srx
H5810,001,82.79,698.66,1.063,2014,2014PartCPlan Level.xlsx,result.srx
H5810,007,54.63,709.18,1.048,2014,2014PartCPlan Level.xlsx,result.srx
H5811,001,104.66,713.67,1.05,2014,2014PartCPlan Level.xlsx,result.srx
H5811,002,56.2,804.72,1.233,2014,2014PartCPlan Level.xlsx,result.srx
H5811,005,65.19,744.42,0.858,2014,2014PartCPlan Level.xlsx,result.srx
H5813,003,52.28,731.02,0.938,2014,2014PartCPlan Level.xlsx,result.srx
H5813,006,0.0,820.45,1.063,2014,2014PartCPlan Level.xlsx,result.srx
H5813,801,26.57,775.87,0.84,2014,2014PartCPlan Level.xlsx,result.srx
H5813,802,24.14,779.75,0.859,2014,2014PartCPlan Level.xlsx,result.srx
H5817,009,137.22,731.46,1.156,2014,2014PartCPlan Level.xlsx,result.srx
H5817,010,133.33,675.4,0.916,2014,2014PartCPlan Level.xlsx,result.srx
H5823,006,53.84,708.64,1.173,2014,2014PartCPlan Level.xlsx,result.srx
H5826,005,66.24,693.7,1.149,2014,2014PartCPlan Level.xlsx,result.srx
H5826,006,47.33,685.15,0.654,2014,2014PartCPlan Level.xlsx,result.srx
H5826,008,67.03,692.78,0.981,2014,2014PartCPlan Level.xlsx,result.srx
H5826,009,27.72,736.73,0.897,2014,2014PartCPlan Level.xlsx,result.srx
H5826,010,42.01,706.88,0.819,2014,2014PartCPlan Level.xlsx,result.srx
H5832,001,33.65,793.28,0.88,2014,2014PartCPlan Level.xlsx,result.srx
H5832,802,42.34,731.19,1.095,2014,2014PartCPlan Level.xlsx,result.srx
H5850,002,210.19,813.4,1.54,2014,2014PartCPlan Level.xlsx,result.srx
H5850,003,203.09,610.8,1.257,2014,2014PartCPlan Level.xlsx,result.srx
H5850,004,183.14,592.64,1.186,2014,2014PartCPlan Level.xlsx,result.srx
H5850,006,291.24,648.88,1.081,2014,2014PartCPlan Level.xlsx,result.srx
H5850,007,193.84,582.28,1.226,2014,2014PartCPlan Level.xlsx,result.srx
H5850,012,319.87,686.25,1.384,2014,2014PartCPlan Level.xlsx,result.srx
H5850,022,200.68,547.94,1.048,2014,2014PartCPlan Level.xlsx,result.srx
H5850,023,133.2,665.63,1.528,2014,2014PartCPlan Level.xlsx,result.srx
H5850,025,200.83,538.53,1.286,2014,2014PartCPlan Level.xlsx,result.srx
H5850,027,152.77,534.83,1.251,2014,2014PartCPlan Level.xlsx,result.srx
H5852,001,200.68,708.44,1.634,2014,2014PartCPlan Level.xlsx,result.srx
H5854,005,14.1,799.67,0.898,2014,2014PartCPlan Level.xlsx,result.srx
H5859,001,48.31,758.64,1.183,2014,2014PartCPlan Level.xlsx,result.srx
H5859,003,55.86,726.34,1.032,2014,2014PartCPlan Level.xlsx,result.srx
H5868,001,37.44,732.31,0.93,2014,2014PartCPlan Level.xlsx,result.srx
H5868,004,28.28,738.29,0.696,2014,2014PartCPlan Level.xlsx,result.srx
H5868,009,7.08,778.91,0.911,2014,2014PartCPlan Level.xlsx,result.srx
H5868,010,0.0,849.39,0.864,2014,2014PartCPlan Level.xlsx,result.srx
H5868,011,21.84,815.34,0.641,2014,2014PartCPlan Level.xlsx,result.srx
H5868,012,0.0,847.71,0.694,2014,2014PartCPlan Level.xlsx,result.srx
H5883,001,38.39,763.28,0.703,2014,2014PartCPlan Level.xlsx,result.srx
H5883,002,50.06,759.96,0.881,2014,2014PartCPlan Level.xlsx,result.srx
H5883,003,0.59,842.97,1.196,2014,2014PartCPlan Level.xlsx,result.srx
H5883,004,64.38,714.47,0.709,2014,2014PartCPlan Level.xlsx,result.srx
H5883,005,89.85,723.53,0.804,2014,2014PartCPlan Level.xlsx,result.srx
H5883,006,106.95,660.32,0.781,2014,2014PartCPlan Level.xlsx,result.srx
H5883,801,23.55,803.92,0.856,2014,2014PartCPlan Level.xlsx,result.srx
H5883,805,55.81,747.7,0.888,2014,2014PartCPlan Level.xlsx,result.srx
H5887,001,82.69,333.22,0.866,2014,2014PartCPlan Level.xlsx,result.srx
H5887,007,125.67,327.07,1.307,2014,2014PartCPlan Level.xlsx,result.srx
H5887,010,48.33,457.45,1.344,2014,2014PartCPlan Level.xlsx,result.srx
H5887,012,82.59,329.83,0.644,2014,2014PartCPlan Level.xlsx,result.srx
H5887,013,87.83,315.38,0.847,2014,2014PartCPlan Level.xlsx,result.srx
H5926,001,70.3,695.73,1.284,2014,2014PartCPlan Level.xlsx,result.srx
H5928,001,68.46,845.7,1.112,2014,2014PartCPlan Level.xlsx,result.srx
H5928,004,143.63,723.17,0.98,2014,2014PartCPlan Level.xlsx,result.srx
H5928,005,72.71,779.3,1.065,2014,2014PartCPlan Level.xlsx,result.srx
H5928,009,41.73,790.09,1.236,2014,2014PartCPlan Level.xlsx,result.srx
H5928,010,93.21,695.33,0.925,2014,2014PartCPlan Level.xlsx,result.srx
H5928,012,130.57,681.84,0.911,2014,2014PartCPlan Level.xlsx,result.srx
H5928,016,100.68,641.94,0.61,2014,2014PartCPlan Level.xlsx,result.srx
H5928,020,91.88,714.02,0.906,2014,2014PartCPlan Level.xlsx,result.srx
H5928,022,140.33,703.89,0.834,2014,2014PartCPlan Level.xlsx,result.srx
H5928,024,108.19,714.95,0.736,2014,2014PartCPlan Level.xlsx,result.srx
H5928,025,88.9,772.54,0.987,2014,2014PartCPlan Level.xlsx,result.srx
H5928,036,141.22,693.0,1.03,2014,2014PartCPlan Level.xlsx,result.srx
H5928,037,58.24,803.72,1.048,2014,2014PartCPlan Level.xlsx,result.srx
H5928,038,104.57,667.57,0.965,2014,2014PartCPlan Level.xlsx,result.srx
H5928,040,130.54,642.92,0.879,2014,2014PartCPlan Level.xlsx,result.srx
H5932,001,37.35,784.63,1.198,2014,2014PartCPlan Level.xlsx,result.srx
H5932,007,113.37,696.9,1.289,2014,2014PartCPlan Level.xlsx,result.srx
H5932,008,129.13,688.82,1.384,2014,2014PartCPlan Level.xlsx,result.srx
H5932,009,95.21,707.44,1.092,2014,2014PartCPlan Level.xlsx,result.srx
H5938,001,90.33,710.55,0.81,2014,2014PartCPlan Level.xlsx,result.srx
H5938,006,80.08,747.46,0.954,2014,2014PartCPlan Level.xlsx,result.srx
H5938,802,81.28,737.99,0.872,2014,2014PartCPlan Level.xlsx,result.srx
H5938,804,103.9,698.37,0.842,2014,2014PartCPlan Level.xlsx,result.srx
H5950,001,52.05,711.72,1.197,2014,2014PartCPlan Level.xlsx,result.srx
H5969,001,79.43,575.32,0.87,2014,2014PartCPlan Level.xlsx,result.srx
H5969,002,55.41,663.09,1.075,2014,2014PartCPlan Level.xlsx,result.srx
H5970,001,38.26,691.63,0.915,2014,2014PartCPlan Level.xlsx,result.srx
H5970,002,37.87,748.04,0.945,2014,2014PartCPlan Level.xlsx,result.srx
H5970,004,21.38,746.6,1.09,2014,2014PartCPlan Level.xlsx,result.srx
H5970,006,22.47,748.77,0.968,2014,2014PartCPlan Level.xlsx,result.srx
