fips,year,plan_count
54085,2018,21
54087,2018,24
54089,2018,18
54091,2018,22
54093,2018,19
54095,2018,22
54097,2018,27
54099,2018,24
54101,2018,19
54103,2018,24
54105,2018,17
54107,2018,32
54109,2018,21
55001,2018,31
55003,2018,19
55005,2018,36
55007,2018,25
55009,2018,63
55011,2018,17
55013,2018,32
55015,2018,44
55017,2018,26
55019,2018,19
55021,2018,44
55023,2018,23
55025,2018,74
55027,2018,49
55029,2018,34
55031,2018,37
55033,2018,27
55035,2018,33
55037,2018,18
55039,2018,51
55041,2018,24
55043,2018,26
55045,2018,23
55047,2018,35
55049,2018,33
55051,2018,12
55053,2018,22
55055,2018,47
55057,2018,32
55059,2018,53
55061,2018,34
55063,2018,28
55065,2018,15
55067,2018,29
55069,2018,29
55071,2018,43
55073,2018,48
55075,2018,42
55077,2018,30
55078,2018,21
55079,2018,96
55081,2018,23
55083,2018,42
55085,2018,39
55087,2018,63
55089,2018,44
55091,2018,13
55093,2018,32
55095,2018,36
55097,2018,38
55099,2018,16
55101,2018,61
55103,2018,25
55105,2018,56
55107,2018,16
55109,2018,41
55111,2018,43
55113,2018,25
55115,2018,47
55117,2018,55
55119,2018,19
55121,2018,27
55123,2018,28
55125,2018,25
55127,2018,44
55129,2018,30
55131,2018,51
55133,2018,98
55135,2018,46
55137,2018,40
55139,2018,61
55141,2018,39
56001,2018,8
56003,2018,3
56005,2018,6
56007,2018,2
56009,2018,1
56011,2018,5
56013,2018,11
56015,2018,2
56019,2018,2
56021,2018,16
56023,2018,6
56025,2018,12
56029,2018,3
56031,2018,3
56033,2018,5
56035,2018,2
56037,2018,8
56039,2018,7
56041,2018,5
56045,2018,5
60050,2018,2
66010,2018,1
69085,2018,1
72001,2018,38
72003,2018,40
72005,2018,39
72007,2018,38
72009,2018,39
72011,2018,40
72013,2018,42
72015,2018,41
72017,2018,39
72019,2018,39
72021,2018,54
72023,2018,40
72025,2018,51
72027,2018,41
72029,2018,46
72031,2018,51
72033,2018,47
72035,2018,39
72037,2018,47
72039,2018,39
72041,2018,41
72043,2018,39
72045,2018,39
72047,2018,39
72049,2018,45
72051,2018,40
72053,2018,47
72054,2018,39
72055,2018,39
72057,2018,37
72059,2018,40
72061,2018,50
72063,2018,39
72065,2018,39
72067,2018,38
72069,2018,44
72071,2018,40
72073,2018,38
72075,2018,38
72077,2018,41
72079,2018,39
72081,2018,41
72083,2018,37
72085,2018,40
72087,2018,47
72089,2018,47
72091,2018,40
72093,2018,38
72095,2018,40
72097,2018,45
72099,2018,38
72101,2018,39
72103,2018,39
72105,2018,39
72107,2018,40
72109,2018,39
72111,2018,41
72113,2018,45
72115,2018,40
72117,2018,39
72119,2018,47
72121,2018,41
72123,2018,40
72125,2018,38
72127,2018,63
72129,2018,46
72131,2018,40
72133,2018,37
72135,2018,39
72137,2018,49
72139,2018,47
72141,2018,42
72143,2018,40
72145,2018,40
72147,2018,46
72149,2018,40
72151,2018,44
72153,2018,40
78010,2018,4
78020,2018,4
01001,2019,34
01003,2019,110
01005,2019,25
01007,2019,26
01009,2019,36
01011,2019,20
01013,2019,17
01015,2019,39
01017,2019,26
01019,2019,25
01021,2019,28
01023,2019,11
01025,2019,24
01027,2019,20
01029,2019,15
01031,2019,31
01033,2019,32
01035,2019,10
01037,2019,19
01039,2019,22
01041,2019,19
01043,2019,39
01045,2019,32
01047,2019,25
01049,2019,40
01051,2019,32
01053,2019,29
01055,2019,35
01057,2019,23
01059,2019,20
01061,2019,26
01063,2019,10
01065,2019,14
01067,2019,21
01069,2019,45
01071,2019,25
01073,2019,99
01075,2019,15
01077,2019,44
01079,2019,23
01081,2019,43
01083,2019,35
01085,2019,22
01087,2019,23
01089,2019,74
01091,2019,14
01093,2019,22
01095,2019,35
01097,2019,96
01099,2019,18
01101,2019,51
01103,2019,38
01105,2019,16
01107,2019,18
01109,2019,24
01111,2019,18
01113,2019,35
01115,2019,30
01117,2019,66
01119,2019,14
01121,2019,37
01123,2019,28
01125,2019,38
01127,2019,34
01129,2019,19
01131,2019,12
01133,2019,19
02013,2019,1
02020,2019,38
02068,2019,2
02090,2019,10
02110,2019,1
02122,2019,15
02130,2019,4
02150,2019,1
02170,2019,12
02180,2019,1
02240,2019,1
02261,2019,4
02270,2019,1
02290,2019,1
04001,2019,29
04003,2019,76
04005,2019,51
04007,2019,53
04009,2019,27
04011,2019,16
04012,2019,58
04013,2019,441
04015,2019,141
04017,2019,47
04019,2019,286
04021,2019,183
04023,2019,40
04025,2019,135
04027,2019,82
05001,2019,23
05003,2019,20
05005,2019,57
05007,2019,76
05009,2019,36
05011,2019,17
05013,2019,16
05015,2019,47
05017,2019,17
05019,2019,27
05021,2019,18
05023,2019,37
05025,2019,17
05027,2019,10
05029,2019,30
05031,2019,46
05033,2019,37
05035,2019,36
05037,2019,30
05039,2019,26
05041,2019,19
05043,2019,10
05045,2019,39
05047,2019,29
05049,2019,31
05051,2019,59
05053,2019,30
05055,2019,42
05057,2019,14
05059,2019,39
05061,2019,16
05063,2019,20
05065,2019,31
05067,2019,24
05069,2019,38
05071,2019,29
05073,2019,11
05075,2019,30
05077,2019,29
05079,2019,18
05081,2019,13
05083,2019,26
05085,2019,41
05087,2019,30
05089,2019,36
05091,2019,16
05093,2019,29
05095,2019,19
05097,2019,25
05099,2019,22
05101,2019,26
05103,2019,24
05105,2019,29
05107,2019,24
05109,2019,24
05111,2019,34
05113,2019,25
05115,2019,36
05117,2019,26
05119,2019,91
05121,2019,29
05123,2019,28
05125,2019,57
05127,2019,23
05129,2019,28
05131,2019,57
05133,2019,15
05135,2019,32
05137,2019,28
05139,2019,28
05141,2019,33
05143,2019,61
05145,2019,34
05147,2019,23
05149,2019,28
06001,2019,178
06005,2019,23
06007,2019,29
06009,2019,4
06011,2019,4
06013,2019,163
06015,2019,5
06017,2019,67
06019,2019,135
06021,2019,1
06023,2019,22
06025,2019,34
06027,2019,6
06029,2019,179
06031,2019,49
06033,2019,7
06035,2019,6
06037,2019,525
06039,2019,64
06041,2019,63
06043,2019,19
06045,2019,22
06047,2019,31
06049,2019,2
06051,2019,2
06053,2019,29
06055,2019,36
06057,2019,26
06059,2019,366
06061,2019,107
06063,2019,4
06065,2019,415
06067,2019,186
06069,2019,19
06071,2019,315
06073,2019,398
06075,2019,117
06077,2019,114
06079,2019,54
06081,2019,110
06083,2019,63
06085,2019,214
06087,2019,48
06089,2019,29
06091,2019,1
06093,2019,12
06095,2019,94
06097,2019,111
06099,2019,126
06101,2019,21
06103,2019,6
06105,2019,3
06107,2019,105
06109,2019,5
06111,2019,165
06113,2019,52
06115,2019,22
08001,2019,85
08003,2019,14
08005,2019,115
08007,2019,15
08009,2019,2
08011,2019,12
08013,2019,86
08014,2019,57
08015,2019,18
08017,2019,8
08019,2019,14
08021,2019,13
08023,2019,21
08025,2019,16
08027,2019,21
08029,2019,20
08031,2019,129
08033,2019,7
08035,2019,104
08037,2019,15
08039,2019,25
08041,2019,148
08043,2019,45
08045,2019,12
08047,2019,19
08049,2019,17
08051,2019,9
08053,2019,9
08055,2019,20
08057,2019,8
08059,2019,108
08061,2019,8
08063,2019,7
08065,2019,11
08067,2019,23
08069,2019,92
08071,2019,14
08073,2019,12
08075,2019,10
08077,2019,40
08079,2019,9
08081,2019,11
08083,2019,13
08085,2019,21
08087,2019,16
08089,2019,19
08091,2019,12
08093,2019,32
08095,2019,8
08097,2019,11
08099,2019,10
08101,2019,63
08103,2019,9
08105,2019,16
08107,2019,9
08109,2019,11
08111,2019,9
08113,2019,12
08115,2019,9
08117,2019,20
08119,2019,27
08121,2019,10
08123,2019,81
08125,2019,11
09001,2019,140
09003,2019,126
09005,2019,66
09007,2019,58
09009,2019,131
09011,2019,76
09013,2019,51
09015,2019,49
10001,2019,48
10003,2019,99
10005,2019,82
11001,2019,77
12001,2019,122
12003,2019,31
12005,2019,117
12007,2019,29
12009,2019,275
12011,2019,435
12013,2019,27
12015,2019,220
12017,2019,200
12019,2019,116
12021,2019,199
12023,2019,67
12027,2019,52
12029,2019,18
12031,2019,242
12033,2019,140
12035,2019,127
12037,2019,26
12039,2019,36
12041,2019,19
12043,2019,41
12045,2019,32
12047,2019,15
12049,2019,47
12051,2019,32
12053,2019,212
12055,2019,153
12057,2019,392
12059,2019,24
12061,2019,143
12063,2019,36
12065,2019,24
12067,2019,13
12069,2019,291
12071,2019,371
12073,2019,94
12075,2019,54
12077,2019,19
12079,2019,26
12081,2019,282
12083,2019,315
12085,2019,133
12086,2019,389
12087,2019,68
12089,2019,64
12091,2019,117
12093,2019,58
12095,2019,345
12097,2019,236
12099,2019,397
12101,2019,352
12103,2019,412
12105,2019,388
12107,2019,73
12109,2019,138
12111,2019,244
12113,2019,97
12115,2019,280
12117,2019,233
12119,2019,204
12121,2019,31
12123,2019,15
12125,2019,25
12127,2019,308
12129,2019,27
12131,2019,69
12133,2019,28
13001,2019,11
13003,2019,13
13005,2019,13
13007,2019,19
13009,2019,30
13011,2019,24
13013,2019,68
13015,2019,56
13017,2019,18
13019,2019,12
13021,2019,55
13023,2019,19
13025,2019,15
13027,2019,22
13029,2019,48
13031,2019,26
13033,2019,23
13035,2019,40
13037,2019,16
13039,2019,41
13043,2019,19
13045,2019,43
13047,2019,33
13049,2019,13
13051,2019,114
13053,2019,28
13055,2019,20
13057,2019,104
13059,2019,48
13061,2019,12
13063,2019,96
13065,2019,14
13067,2019,150
13069,2019,17
13071,2019,19
13073,2019,52
13075,2019,13
13077,2019,63
13079,2019,28
13081,2019,24
13083,2019,18
13085,2019,35
13087,2019,23
13089,2019,146
13091,2019,19
13093,2019,23
13095,2019,37
13097,2019,71
13099,2019,11
13101,2019,9
13103,2019,49
13105,2019,25
13107,2019,20
13109,2019,14
13111,2019,29
13113,2019,70
13115,2019,42
13117,2019,99
13119,2019,32
13121,2019,164
13123,2019,28
13125,2019,14
13127,2019,53
13129,2019,31
13131,2019,16
13133,2019,32
13135,2019,157
13137,2019,22
13139,2019,69
13141,2019,27
13143,2019,23
13145,2019,37
13147,2019,28
13149,2019,32
13151,2019,90
13153,2019,55
13155,2019,14
13157,2019,39
13159,2019,27
13161,2019,11
13163,2019,23
13165,2019,11
13167,2019,19
13169,2019,28
13171,2019,31
13173,2019,12
13175,2019,22
13177,2019,19
13179,2019,40
13181,2019,18
13183,2019,14
13185,2019,44
13187,2019,30
13189,2019,35
13191,2019,30
13193,2019,25
13195,2019,30
13197,2019,23
13199,2019,40
13201,2019,9
13205,2019,15
13207,2019,38
13209,2019,13
13211,2019,28
13213,2019,18
13215,2019,74
13217,2019,67
13219,2019,37
13221,2019,28
13223,2019,81
13225,2019,31
13227,2019,39
13229,2019,13
13231,2019,26
13233,2019,30
13235,2019,18
13237,2019,28
13239,2019,19
13241,2019,27
13243,2019,15
13245,2019,66
13247,2019,75
13249,2019,18
13251,2019,19
13253,2019,11
13255,2019,62
13257,2019,23
13259,2019,22
13261,2019,23
13263,2019,34
13265,2019,20
13267,2019,20
13269,2019,20
13271,2019,15
13273,2019,18
13275,2019,24
13277,2019,27
13279,2019,21
13281,2019,28
13283,2019,16
13285,2019,34
13287,2019,18
13289,2019,26
13291,2019,27
13293,2019,25
13295,2019,31
13297,2019,56
13299,2019,18
13301,2019,20
13303,2019,21
13305,2019,26
13307,2019,14
13309,2019,9
13311,2019,38
13313,2019,27
13315,2019,16
13317,2019,16
13319,2019,21
13321,2019,19
15001,2019,58
15003,2019,92
15005,2019,6
15007,2019,31
15009,2019,47
16001,2019,101
16003,2019,5
16005,2019,45
16007,2019,3
16009,2019,5
16011,2019,15
16013,2019,9
16015,2019,22
16017,2019,38
16019,2019,33
16021,2019,17
16023,2019,1
16025,2019,2
16027,2019,80
16029,2019,2
16031,2019,16
16033,2019,7
16035,2019,5
16037,2019,2
16039,2019,21
16041,2019,4
16043,2019,13
16045,2019,31
16047,2019,9
16049,2019,7
16051,2019,14
16053,2019,9
16055,2019,65
16057,2019,7
16059,2019,4
16061,2019,1
16063,2019,4
16065,2019,14
16067,2019,10
16069,2019,24
16071,2019,2
16073,2019,20
16075,2019,26
16077,2019,9
16079,2019,8
16081,2019,4
16083,2019,36
16085,2019,8
16087,2019,10
17001,2019,12
17003,2019,6
17005,2019,16
17007,2019,37
17009,2019,17
17011,2019,25
17013,2019,7
17015,2019,18
17017,2019,18
17019,2019,45
17021,2019,18
17023,2019,18
17025,2019,11
17027,2019,18
17029,2019,26
17031,2019,275
17033,2019,16
17035,2019,13
17037,2019,37
17039,2019,19
17041,2019,18
17043,2019,105
17045,2019,19
17047,2019,13
17049,2019,14
17051,2019,18
17053,2019,19
17055,2019,15
17057,2019,18
17059,2019,6
17061,2019,11
17063,2019,19
17065,2019,3
17067,2019,21
17069,2019,5
17071,2019,8
17073,2019,23
17075,2019,26
17077,2019,21
17079,2019,16
17081,2019,17
17083,2019,18
17085,2019,23
17087,2019,18
17089,2019,104
17091,2019,45
17093,2019,44
17095,2019,39
17097,2019,98
17099,2019,36
17101,2019,15
17103,2019,21
17105,2019,22
17107,2019,20
17109,2019,15
17111,2019,67
17113,2019,40
17115,2019,41
17117,2019,26
17119,2019,62
17121,2019,13
17123,2019,20
17125,2019,18
17127,2019,7
17129,2019,17
17131,2019,20
17133,2019,23
17135,2019,23
17137,2019,18
17139,2019,19
17141,2019,33
17143,2019,55
17145,2019,14
17147,2019,19
17149,2019,17
17151,2019,6
17153,2019,4
17155,2019,16
17157,2019,13
17159,2019,15
17161,2019,46
17163,2019,59
17165,2019,13
17167,2019,45
17169,2019,14
17171,2019,15
17173,2019,17
17175,2019,19
17177,2019,33
17179,2019,49
17181,2019,11
17183,2019,39
17185,2019,15
17187,2019,12
17189,2019,11
17191,2019,14
17193,2019,7
17195,2019,24
17197,2019,105
17199,2019,21
17201,2019,78
17203,2019,26
18001,2019,28
18003,2019,95
18005,2019,38
18007,2019,22
18009,2019,20
18011,2019,34
18013,2019,34
18015,2019,23
18017,2019,27
18019,2019,42
18021,2019,26
18023,2019,28
18025,2019,16
18027,2019,23
18029,2019,31
18031,2019,22
18033,2019,29
18035,2019,47
18037,2019,24
18039,2019,63
18041,2019,27
18043,2019,36
18045,2019,29
18047,2019,30
18049,2019,23
18051,2019,28
18053,2019,41
18055,2019,24
18057,2019,78
18059,2019,43
18061,2019,25
18063,2019,55
18065,2019,36
18067,2019,46
18069,2019,30
18071,2019,32
18073,2019,20
18075,2019,28
18077,2019,25
18079,2019,23
18081,2019,53
18083,2019,23
18085,2019,49
18087,2019,29
18089,2019,76
18091,2019,58
18093,2019,21
18095,2019,45
18097,2019,122
18099,2019,35
18101,2019,20
18103,2019,23
18105,2019,40
18107,2019,28
18109,2019,39
18111,2019,23
18113,2019,34
18115,2019,18
18117,2019,23
18119,2019,31
18121,2019,21
18123,2019,22
18125,2019,17
18127,2019,49
18129,2019,29
18131,2019,17
18133,2019,27
18135,2019,28
18137,2019,26
18139,2019,19
18141,2019,80
18143,2019,18
18145,2019,37
18147,2019,22
18149,2019,22
18151,2019,31
18153,2019,21
18155,2019,21
18157,2019,47
18159,2019,30
18161,2019,19
18163,2019,55
18165,2019,33
18167,2019,41
18169,2019,28
18171,2019,27
18173,2019,31
18175,2019,19
18177,2019,30
18179,2019,32
18181,2019,26
18183,2019,37
19001,2019,11
19003,2019,5
19005,2019,10
19007,2019,12
19009,2019,6
19011,2019,21
19013,2019,28
19015,2019,23
19017,2019,17
19019,2019,20
19021,2019,10
19023,2019,16
19025,2019,12
19027,2019,15
19029,2019,6
19031,2019,26
19033,2019,11
19035,2019,16
19037,2019,12
19039,2019,10
19041,2019,5
19043,2019,23
19045,2019,29
19047,2019,8
19049,2019,30
19051,2019,8
19053,2019,9
19055,2019,18
19057,2019,20
19059,2019,11
19061,2019,15
19063,2019,9
19065,2019,18
19067,2019,15
19069,2019,7
19071,2019,8
19073,2019,11
19075,2019,15
19077,2019,10
19079,2019,19
19081,2019,6
19083,2019,18
19085,2019,15
19087,2019,13
19089,2019,9
19091,2019,9
19093,2019,13
19095,2019,17
19097,2019,20
19099,2019,19
19101,2019,13
19103,2019,32
19105,2019,20
19107,2019,12
19109,2019,6
19111,2019,7
19113,2019,46
19115,2019,10
19117,2019,12
19119,2019,9
19121,2019,18
19123,2019,20
19125,2019,22
19127,2019,24
19129,2019,17
19131,2019,6
19133,2019,11
19135,2019,12
19137,2019,9
19139,2019,22
19141,2019,7
19143,2019,7
19145,2019,11
19147,2019,4
19149,2019,14
19151,2019,11
19153,2019,73
19155,2019,30
19157,2019,16
19159,2019,7
19161,2019,6
19163,2019,44
19165,2019,5
19167,2019,13
19169,2019,27
19171,2019,21
19173,2019,1
19175,2019,11
19177,2019,9
19179,2019,16
19181,2019,27
19183,2019,17
19185,2019,12
19187,2019,19
19189,2019,7
19191,2019,13
19193,2019,25
19195,2019,9
19197,2019,11
20001,2019,10
20003,2019,12
20005,2019,15
20007,2019,6
20009,2019,9
20011,2019,17
20013,2019,8
20015,2019,31
20017,2019,10
20019,2019,9
20021,2019,20
20023,2019,9
20025,2019,5
20027,2019,7
20029,2019,9
20031,2019,7
20033,2019,4
20035,2019,14
20037,2019,19
20039,2019,6
20041,2019,10
20043,2019,8
20045,2019,33
20047,2019,6
20049,2019,6
20051,2019,8
20053,2019,7
20055,2019,7
20057,2019,8
20059,2019,16
20061,2019,15
20063,2019,5
20065,2019,7
20067,2019,4
20069,2019,6
20071,2019,4
20073,2019,11
20075,2019,5
20077,2019,7
20079,2019,28
20081,2019,4
20083,2019,4
20085,2019,13
20087,2019,21
20089,2019,5
20091,2019,117
20093,2019,5
20095,2019,8
20097,2019,4
20099,2019,17
20101,2019,7
20103,2019,40
20105,2019,7
20107,2019,13
20109,2019,8
20111,2019,13
20113,2019,16
20115,2019,7
20117,2019,8
20119,2019,7
20121,2019,30
20123,2019,6
20125,2019,19
20127,2019,5
20129,2019,5
20131,2019,11
20133,2019,13
20135,2019,5
20137,2019,7
20139,2019,20
20141,2019,5
20143,2019,6
20145,2019,4
20147,2019,7
20149,2019,14
20151,2019,5
20153,2019,7
20155,2019,20
20157,2019,7
20159,2019,9
20161,2019,20
20163,2019,9
20165,2019,6
20167,2019,5
20169,2019,21
20171,2019,7
20173,2019,103
20175,2019,4
20177,2019,46
20179,2019,7
20181,2019,5
20183,2019,5
20185,2019,5
20187,2019,4
20189,2019,6
20191,2019,18
20193,2019,8
20195,2019,5
20197,2019,10
20199,2019,4
20201,2019,9
20203,2019,5
20205,2019,12
20207,2019,9
20209,2019,52
21001,2019,17
21003,2019,24
21005,2019,25
21007,2019,12
21009,2019,25
21011,2019,16
21013,2019,20
21015,2019,65
21017,2019,23
21019,2019,26
21021,2019,19
21023,2019,10
21025,2019,14
21027,2019,17
21029,2019,32
21031,2019,22
21033,2019,8
21035,2019,24
21037,2019,41
21039,2019,11
21041,2019,21
21043,2019,19
21045,2019,17
21047,2019,20
21049,2019,30
21051,2019,16
21053,2019,12
21055,2019,11
21057,2019,17
21059,2019,31
21061,2019,20
21063,2019,12
21065,2019,11
21067,2019,64
21069,2019,13
21071,2019,19
21073,2019,35
21075,2019,17
21077,2019,20
21079,2019,16
21081,2019,29
21083,2019,20
21085,2019,14
21087,2019,12
21089,2019,21
21091,2019,11
21093,2019,40
21095,2019,17
21097,2019,19
21099,2019,18
21101,2019,20
21103,2019,22
21105,2019,10
21107,2019,11
21109,2019,13
21111,2019,123
21113,2019,32
21115,2019,17
21117,2019,54
21119,2019,15
21121,2019,18
21123,2019,16
21125,2019,25
21127,2019,14
21129,2019,11
21131,2019,16
21133,2019,13
21135,2019,12
21137,2019,15
21139,2019,13
21141,2019,23
21143,2019,7
21145,2019,25
21147,2019,11
21149,2019,8
21151,2019,40
21153,2019,15
21155,2019,17
21157,2019,27
21159,2019,17
21161,2019,14
21163,2019,21
21165,2019,12
21167,2019,16
21169,2019,12
21171,2019,17
21173,2019,19
21175,2019,19
21177,2019,14
21179,2019,32
21181,2019,10
21183,2019,12
21185,2019,31
21187,2019,17
21189,2019,12
21191,2019,27
21193,2019,17
21195,2019,26
21197,2019,12
21199,2019,24
21201,2019,9
21203,2019,17
21205,2019,16
21207,2019,15
21209,2019,30
21211,2019,27
21213,2019,23
21215,2019,27
21217,2019,16
21219,2019,13
21221,2019,9
21223,2019,20
21225,2019,14
21227,2019,33
21229,2019,11
21231,2019,12
21233,2019,10
21235,2019,17
21237,2019,10
21239,2019,27
22001,2019,40
22003,2019,19
22005,2019,39
22007,2019,24
22009,2019,23
22011,2019,23
22013,2019,20
22015,2019,32
22017,2019,49
22019,2019,46
22021,2019,19
22023,2019,19
22025,2019,16
22027,2019,20
22029,2019,16
22031,2019,22
22033,2019,80
22035,2019,18
22037,2019,31
22039,2019,25
22041,2019,23
22043,2019,24
22045,2019,30
22047,2019,29
22049,2019,21
22051,2019,82
22053,2019,27
22055,2019,54
22057,2019,32
22059,2019,15
22061,2019,23
22063,2019,56
22065,2019,16
22067,2019,21
22069,2019,26
22071,2019,90
22073,2019,46
22075,2019,26
22077,2019,30
22079,2019,53
22081,2019,18
22083,2019,19
22085,2019,25
22087,2019,29
22089,2019,35
22091,2019,26
22093,2019,29
22095,2019,33
22097,2019,40
22099,2019,37
22101,2019,23
22103,2019,73
22105,2019,45
22107,2019,14
22109,2019,40
22111,2019,23
22113,2019,29
22115,2019,26
22117,2019,42
22119,2019,25
22121,2019,30
22123,2019,15
22125,2019,24
22127,2019,19
23001,2019,54
23003,2019,30
23005,2019,86
23007,2019,29
23009,2019,31
23011,2019,56
23013,2019,41
23015,2019,37
23017,2019,47
23019,2019,59
23021,2019,20
23023,2019,36
23025,2019,31
23027,2019,39
23029,2019,17
23031,2019,76
24001,2019,22
24003,2019,74
24005,2019,101
24009,2019,27
24011,2019,10
24013,2019,44
24015,2019,39
24017,2019,52
24019,2019,10
24021,2019,55
24023,2019,8
24025,2019,45
24027,2019,59
24029,2019,9
24031,2019,106
24033,2019,99
24035,2019,13
24037,2019,22
24039,2019,6
24041,2019,9
24043,2019,37
24045,2019,21
24047,2019,23
24510,2019,75
25001,2019,79
25003,2019,32
25005,2019,100
25007,2019,6
25009,2019,127
25011,2019,45
25013,2019,101
25015,2019,60
25017,2019,158
25019,2019,4
25021,2019,96
25023,2019,86
25025,2019,122
25027,2019,137
26001,2019,24
26003,2019,13
26005,2019,54
26007,2019,25
26009,2019,28
26011,2019,38
26013,2019,14
26015,2019,44
26017,2019,45
26019,2019,28
26021,2019,56
26023,2019,38
26025,2019,55
26027,2019,41
26029,2019,24
26031,2019,27
26033,2019,18
26035,2019,45
26037,2019,39
26039,2019,26
26041,2019,20
26043,2019,21
26045,2019,55
26047,2019,30
26049,2019,93
26051,2019,43
26053,2019,15
26055,2019,40
26057,2019,39
26059,2019,45
26061,2019,24
26063,2019,35
26065,2019,55
26067,2019,39
26069,2019,42
26071,2019,17
26073,2019,35
26075,2019,64
26077,2019,58
26079,2019,31
26081,2019,96
26083,2019,14
26085,2019,27
26087,2019,50
26089,2019,31
26091,2019,57
26093,2019,72
26095,2019,19
26097,2019,22
26099,2019,109
26101,2019,31
26103,2019,21
26105,2019,31
26107,2019,33
26109,2019,20
26111,2019,46
26113,2019,22
26115,2019,74
26117,2019,47
26119,2019,24
26121,2019,52
26123,2019,45
26125,2019,168
26127,2019,37
26129,2019,27
26131,2019,16
26133,2019,30
26135,2019,22
26137,2019,28
26139,2019,67
26141,2019,23
26143,2019,42
26145,2019,68
26147,2019,57
26149,2019,38
26151,2019,42
26153,2019,20
26155,2019,46
26157,2019,41
26159,2019,48
26161,2019,84
26163,2019,171
26165,2019,33
27001,2019,41
27003,2019,64
27005,2019,26
27007,2019,23
27009,2019,28
27011,2019,19
27013,2019,31
27015,2019,29
27017,2019,43
27019,2019,48
27021,2019,34
27023,2019,17
27025,2019,43
27027,2019,24
27029,2019,17
27031,2019,31
27033,2019,20
27035,2019,43
27037,2019,82
27039,2019,19
27041,2019,25
27043,2019,20
27045,2019,24
27047,2019,24
27049,2019,44
27051,2019,14
27053,2019,120
27055,2019,23
27057,2019,27
27059,2019,33
27061,2019,43
27063,2019,18
27065,2019,37
27067,2019,26
27069,2019,16
27071,2019,33
27073,2019,18
27075,2019,39
27077,2019,17
27079,2019,41
27081,2019,16
27083,2019,18
27085,2019,40
27087,2019,16
27089,2019,16
27091,2019,20
27093,2019,41
27095,2019,43
27097,2019,24
27099,2019,28
27101,2019,16
27103,2019,28
27105,2019,19
27107,2019,17
27109,2019,41
27111,2019,29
27113,2019,17
27115,2019,47
27117,2019,37
27119,2019,18
27121,2019,18
27123,2019,83
27125,2019,16
27127,2019,20
27129,2019,22
27131,2019,46
27133,2019,38
27135,2019,19
27137,2019,67
27139,2019,46
27141,2019,45
27143,2019,36
27145,2019,38
27147,2019,25
27149,2019,32
27151,2019,17
27153,2019,24
27155,2019,32
27157,2019,25
27159,2019,21
27161,2019,24
27163,2019,62
27165,2019,18
27167,2019,18
27169,2019,25
27171,2019,41
27173,2019,34
28001,2019,10
28003,2019,10
28005,2019,10
28007,2019,18
28009,2019,10
28011,2019,15
28013,2019,13
28015,2019,17
28017,2019,8
28019,2019,8
28021,2019,12
28023,2019,15
28025,2019,10
28027,2019,18
28029,2019,21
28031,2019,20
28033,2019,57
28035,2019,34
28037,2019,8
28039,2019,21
28041,2019,11
28043,2019,14
28045,2019,32
28047,2019,74
28049,2019,51
28051,2019,19
28053,2019,14
28055,2019,12
28057,2019,9
28059,2019,53
28061,2019,13
28063,2019,10
28065,2019,15
28067,2019,25
28069,2019,12
28071,2019,19
28073,2019,27
28075,2019,23
28077,2019,16
28079,2019,15
28081,2019,22
28083,2019,10
28085,2019,15
28087,2019,21
28089,2019,34
28091,2019,22
28093,2019,24
28095,2019,15
28097,2019,7
28099,2019,16
28101,2019,16
28103,2019,8
28105,2019,11
28107,2019,20
28109,2019,22
28111,2019,14
28113,2019,18
28115,2019,10
28117,2019,6
28119,2019,16
28121,2019,37
28123,2019,16
28125,2019,12
28127,2019,20
28129,2019,15
28131,2019,21
28133,2019,17
28135,2019,17
28137,2019,22
28139,2019,10
28141,2019,10
28143,2019,16
28145,2019,15
28147,2019,14
28149,2019,18
28151,2019,24
28153,2019,16
28155,2019,10
28157,2019,10
28159,2019,10
28161,2019,11
28163,2019,17
29001,2019,16
29003,2019,11
29005,2019,10
29007,2019,23
29009,2019,48
29011,2019,23
29013,2019,24
29015,2019,31
29017,2019,18
29019,2019,54
29021,2019,25
29023,2019,22
29025,2019,10
29027,2019,33
29029,2019,48
29031,2019,23
29033,2019,15
29035,2019,10
29037,2019,50
29039,2019,30
29041,2019,11
29043,2019,58
29045,2019,12
29047,2019,69
29049,2019,23
29051,2019,39
29053,2019,22
29055,2019,35
29057,2019,29
29059,2019,36
29061,2019,12
29063,2019,15
29065,2019,20
29067,2019,28
29069,2019,14
29071,2019,49
29073,2019,31
29075,2019,10
29077,2019,104
29079,2019,14
29081,2019,7
29083,2019,21
29085,2019,30
29087,2019,8
29089,2019,20
29091,2019,25
29093,2019,19
29095,2019,139
29097,2019,55
29099,2019,63
29101,2019,31
29103,2019,11
29105,2019,44
29107,2019,28
29109,2019,39
29111,2019,16
29113,2019,32
29115,2019,11
29117,2019,11
29119,2019,33
29121,2019,13
29123,2019,18
29125,2019,16
29127,2019,19
29129,2019,13
29131,2019,24
29133,2019,13
29135,2019,21
29137,2019,17
29139,2019,26
29141,2019,19
29143,2019,15
29145,2019,38
29147,2019,9
29149,2019,13
29151,2019,23
29153,2019,26
29155,2019,11
29157,2019,16
29159,2019,24
29161,2019,24
29163,2019,23
29165,2019,48
29167,2019,41
29169,2019,33
29171,2019,11
29173,2019,16
29175,2019,15
29177,2019,27
29179,2019,17
29181,2019,9
29183,2019,86
29185,2019,27
